Time,Event,IMSI,CellId,RNTI,TargetCellId
0.033,ConnectionEstablishedUe,9,1,10,NA
0.0449286,ConnectionEstablishedEnb,9,1,10,NA
0.0660036,ConnectionEstablishedEnb,9,8,3,NA
5.6384,HandoverStartEnb,9,8,3,7
5.64124,HandoverEndOkEnb,9,7,1,NA
16.632,HandoverStartEnb,9,7,1,8
16.635,HandoverEndOkEnb,9,8,4,NA
16.8752,HandoverStartEnb,9,8,4,7
16.878,HandoverEndOkEnb,9,7,2,NA
23.7024,HandoverStartEnb,9,7,2,8
23.7052,HandoverEndOkEnb,9,8,5,NA
25.3072,HandoverStartEnb,9,8,5,7
25.31,HandoverEndOkEnb,9,7,3,NA
25.9696,HandoverStartEnb,9,7,3,8
25.9725,HandoverEndOkEnb,9,8,6,NA
26.4048,HandoverStartEnb,9,8,6,7
26.4077,HandoverEndOkEnb,9,7,4,NA
27.4208,HandoverStartEnb,9,7,4,8
27.4237,HandoverEndOkEnb,9,8,7,NA
33.2352,HandoverStartEnb,9,8,7,7
33.238,HandoverEndOkEnb,9,7,5,NA
43.048,HandoverStartEnb,9,7,5,8
43.051,HandoverEndOkEnb,9,8,9,NA
43.7968,HandoverStartEnb,9,8,9,7
43.7997,HandoverEndOkEnb,9,7,6,NA
44.3488,HandoverStartEnb,9,7,6,8
44.3517,HandoverEndOkEnb,9,8,10,NA
45.3696,HandoverStartEnb,9,8,10,7
45.3725,HandoverEndOkEnb,9,7,7,NA
46.616,HandoverStartEnb,9,7,7,8
46.619,HandoverEndOkEnb,9,8,11,NA
47.5776,HandoverStartEnb,9,8,11,7
47.5805,HandoverEndOkEnb,9,7,8,NA
49.4736,HandoverStartEnb,9,7,8,8
49.4765,HandoverEndOkEnb,9,8,12,NA
50.1296,HandoverStartEnb,9,8,12,7
50.1325,HandoverEndOkEnb,9,7,9,NA
52.6576,HandoverStartEnb,9,7,9,8
52.6605,HandoverEndOkEnb,9,8,13,NA
53.2624,HandoverStartEnb,9,8,13,7
53.2652,HandoverEndOkEnb,9,7,10,NA
54.4224,HandoverStartEnb,9,7,10,8
54.4252,HandoverEndOkEnb,9,8,14,NA
57.504,HandoverStartEnb,9,8,14,7
57.507,HandoverEndOkEnb,9,7,11,NA
64.7936,HandoverStartEnb,9,7,11,8
64.7965,HandoverEndOkEnb,9,8,15,NA
65.2368,HandoverStartEnb,9,8,15,7
65.2397,HandoverEndOkEnb,9,7,12,NA
75.08,HandoverStartEnb,9,7,12,8
75.083,HandoverEndOkEnb,9,8,16,NA
75.8288,HandoverStartEnb,9,8,16,7
75.8317,HandoverEndOkEnb,9,7,13,NA
76.1104,HandoverStartEnb,9,7,13,8
76.1132,HandoverEndOkEnb,9,8,17,NA
76.4992,HandoverStartEnb,9,8,17,7
76.502,HandoverEndOkEnb,9,7,14,NA
77.5136,HandoverStartEnb,9,7,14,8
77.5165,HandoverEndOkEnb,9,8,18,NA
79.4144,HandoverStartEnb,9,8,18,7
79.4172,HandoverEndOkEnb,9,7,15,NA
81.9072,HandoverStartEnb,9,7,15,8
81.91,HandoverEndOkEnb,9,8,19,NA
82.4192,HandoverStartEnb,9,8,19,7
82.422,HandoverEndOkEnb,9,7,16,NA
90.6368,HandoverStartEnb,9,7,16,8
90.6397,HandoverEndOkEnb,9,8,20,NA
92.848,HandoverStartEnb,9,8,20,7
92.851,HandoverEndOkEnb,9,7,17,NA
94.9248,HandoverStartEnb,9,7,17,8
94.9277,HandoverEndOkEnb,9,8,21,NA
95.9232,HandoverStartEnb,9,8,21,7
95.926,HandoverEndOkEnb,9,7,18,NA
97.4592,HandoverStartEnb,9,7,18,8
97.462,HandoverEndOkEnb,9,8,22,NA
98.1424,HandoverStartEnb,9,8,22,7
98.1452,HandoverEndOkEnb,9,7,19,NA
99.6656,HandoverStartEnb,9,7,19,8
99.6685,HandoverEndOkEnb,9,8,23,NA
