Time,Event,IMSI,CellId,RNTI,TargetCellId
0.033,ConnectionEstablishedUe,9,1,10,NA
0.0449286,ConnectionEstablishedEnb,9,1,10,NA
0.0657357,ConnectionEstablishedEnb,9,9,1,NA
0.8,HandoverStartEnb,9,9,1,2
0.802986,HandoverEndOkEnb,9,2,2,NA
1.5552,HandoverStartEnb,9,2,2,9
1.55799,HandoverEndOkEnb,9,9,2,NA
5.768,HandoverStartEnb,9,9,2,2
5.77099,HandoverEndOkEnb,9,2,3,NA
28.5568,HandoverStartEnb,9,2,3,9
28.5597,HandoverEndOkEnb,9,9,9,NA
29.7236,HandoverStartEnb,9,9,9,2
29.7265,HandoverEndOkEnb,9,2,4,NA
58.8964,HandoverStartEnb,9,2,4,9
58.8992,HandoverEndOkEnb,9,9,11,NA
59.5172,HandoverStartEnb,9,9,11,2
59.52,HandoverEndOkEnb,9,2,5,NA
62.576,HandoverStartEnb,9,2,5,9
62.579,HandoverEndOkEnb,9,9,12,NA
63.504,HandoverStartEnb,9,9,12,2
63.507,HandoverEndOkEnb,9,2,6,NA
66.2368,HandoverStartEnb,9,2,6,9
66.2397,HandoverEndOkEnb,9,9,13,NA
66.8096,HandoverStartEnb,9,9,13,2
66.8125,HandoverEndOkEnb,9,2,7,NA
73.4676,HandoverStartEnb,9,2,7,4
73.4705,HandoverEndOkEnb,9,4,2,NA
74.7348,HandoverStartEnb,9,4,2,2
74.7377,HandoverEndOkEnb,9,2,8,NA
81.49,HandoverStartEnb,9,2,8,9
81.493,HandoverEndOkEnb,9,9,14,NA
81.514,HandoverStartEnb,9,9,14,2
81.517,HandoverEndOkEnb,9,2,9,NA
81.522,HandoverStartEnb,9,2,9,9
81.525,HandoverEndOkEnb,9,9,15,NA
81.5316,HandoverStartEnb,9,9,15,2
81.5345,HandoverEndOkEnb,9,2,10,NA
81.5764,HandoverStartEnb,9,2,10,9
81.5792,HandoverEndOkEnb,9,9,16,NA
81.5828,HandoverStartEnb,9,9,16,2
81.5857,HandoverEndOkEnb,9,2,11,NA
81.5892,HandoverStartEnb,9,2,11,9
81.592,HandoverEndOkEnb,9,9,17,NA
87.3332,HandoverStartEnb,9,9,17,2
87.336,HandoverEndOkEnb,9,2,12,NA
