Time,Event,IMSI,CellId,RNTI,TargetCellId
0.028,ConnectionEstablishedUe,9,1,5,NA
0.0399286,ConnectionEstablishedEnb,9,1,5,NA
0.0657357,ConnectionEstablishedEnb,9,4,1,NA
0.7956,HandoverStartEnb,9,4,1,10
0.798486,HandoverEndOkEnb,9,10,3,NA
2.0932,HandoverStartEnb,9,10,3,7
2.0954,HandoverEndOkEnb,9,7,1,NA
2.1012,HandoverStartEnb,9,7,1,10
2.10399,HandoverEndOkEnb,9,10,5,NA
2.106,HandoverStartEnb,9,10,5,7
2.10843,HandoverEndOkEnb,9,7,2,NA
6.0956,HandoverStartEnb,9,7,2,8
6.56968,HandoverEndOkEnb,9,8,2,NA
6.5892,HandoverStartEnb,9,8,2,7
6.62174,HandoverEndOkEnb,9,7,4,NA
7.3486,HandoverStartEnb,9,7,4,8
7.35149,HandoverEndOkEnb,9,8,4,NA
7.3796,HandoverStartEnb,9,8,4,6
7.69874,HandoverEndOkEnb,9,6,2,NA
8.1284,HandoverStartEnb,9,6,2,11
8.47624,HandoverEndOkEnb,9,11,5,NA
8.8192,HandoverStartEnb,9,11,5,4
8.82199,HandoverEndOkEnb,9,4,6,NA
9.1168,HandoverStartEnb,9,4,6,7
9.11974,HandoverEndOkEnb,9,7,5,NA
10.0896,HandoverStartEnb,9,7,5,10
10.0925,HandoverEndOkEnb,9,10,10,NA
10.4032,HandoverStartEnb,9,10,10,7
10.406,HandoverEndOkEnb,9,7,7,NA
14.2816,HandoverStartEnb,9,7,7,10
14.2845,HandoverEndOkEnb,9,10,12,NA
14.9024,HandoverStartEnb,9,10,12,7
14.9052,HandoverEndOkEnb,9,7,8,NA
16.1968,HandoverStartEnb,9,7,8,6
16.1997,HandoverEndOkEnb,9,6,6,NA
17.5296,HandoverStartEnb,9,6,6,7
17.5325,HandoverEndOkEnb,9,7,9,NA
21.4384,HandoverStartEnb,9,7,9,6
21.4412,HandoverEndOkEnb,9,6,9,NA
22.4752,HandoverStartEnb,9,6,9,10
22.478,HandoverEndOkEnb,9,10,17,NA
22.5716,HandoverStartEnb,9,10,17,7
22.6895,HandoverEndOkEnb,9,7,12,NA
22.9312,HandoverStartEnb,9,7,12,6
22.934,HandoverEndOkEnb,9,6,10,NA
23.4032,HandoverStartEnb,9,6,10,10
23.406,HandoverEndOkEnb,9,10,18,NA
23.9652,HandoverStartEnb,9,10,18,7
24.198,HandoverEndOkEnb,9,7,15,NA
