Time,Event,IMSI,CellId,RNTI,TargetCellId
0.033,ConnectionEstablishedUe,9,1,10,NA
0.0449286,ConnectionEstablishedEnb,9,1,10,NA
1.30574,ConnectionEstablishedEnb,9,4,2,NA
6.9668,HandoverStartEnb,9,4,2,6
24.5967,HandoverEndOkEnb,9,6,2,NA
24.5988,HandoverStartEnb,9,6,2,3
24.6312,HandoverEndOkEnb,9,3,3,NA
26.4832,HandoverStartEnb,9,3,3,5
26.486,HandoverEndOkEnb,9,5,2,NA
31.9396,HandoverStartEnb,9,5,2,11
31.9435,HandoverEndOkEnb,9,11,2,NA
35.4596,HandoverStartEnb,9,11,2,5
35.4635,HandoverEndOkEnb,9,5,3,NA
41.73,HandoverStartEnb,9,5,3,6
41.735,HandoverEndOkEnb,9,6,3,NA
43.3136,HandoverStartEnb,9,6,3,5
43.3165,HandoverEndOkEnb,9,5,4,NA
56.3844,HandoverStartEnb,9,5,4,11
56.3872,HandoverEndOkEnb,9,11,4,NA
56.4004,HandoverStartEnb,9,11,4,5
56.4042,HandoverEndOkEnb,9,5,5,NA
56.434,HandoverStartEnb,9,5,5,11
56.437,HandoverEndOkEnb,9,11,5,NA
57.2372,HandoverStartEnb,9,11,5,5
57.241,HandoverEndOkEnb,9,5,6,NA
73.5684,HandoverStartEnb,9,5,6,6
80.386,HandoverEndOkEnb,9,6,4,NA
85.2868,HandoverStartEnb,9,6,4,5
85.2907,HandoverEndOkEnb,9,5,7,NA
100.136,HandoverStartEnb,9,5,7,3
100.14,HandoverEndOkEnb,9,3,9,NA
101.292,HandoverStartEnb,9,3,9,5
101.294,HandoverEndOkEnb,9,5,8,NA
101.623,HandoverStartEnb,9,5,8,3
101.626,HandoverEndOkEnb,9,3,10,NA
101.973,HandoverStartEnb,9,3,10,5
101.976,HandoverEndOkEnb,9,5,9,NA
