Time,Event,IMSI,CellId,RNTI,TargetCellId
0.028,ConnectionEstablishedUe,9,1,5,NA
0.0399286,ConnectionEstablishedEnb,9,1,5,NA
0.0660036,ConnectionEstablishedEnb,9,5,2,NA
0.2148,HandoverStartEnb,9,5,2,3
0.850236,HandoverEndOkEnb,9,3,2,NA
7.7228,HandoverStartEnb,9,3,2,8
7.72574,HandoverEndOkEnb,9,8,2,NA
8.1652,HandoverStartEnb,9,8,2,3
8.45549,HandoverEndOkEnb,9,3,3,NA
39.9568,HandoverStartEnb,9,3,3,5
39.9597,HandoverEndOkEnb,9,5,11,NA
41.1152,HandoverStartEnb,9,5,11,3
41.118,HandoverEndOkEnb,9,3,18,NA
42.6512,HandoverStartEnb,9,3,18,5
42.654,HandoverEndOkEnb,9,5,13,NA
43.384,HandoverStartEnb,9,5,13,3
43.387,HandoverEndOkEnb,9,3,19,NA
44.0688,HandoverStartEnb,9,3,19,5
44.0717,HandoverEndOkEnb,9,5,14,NA
46.3216,HandoverStartEnb,9,5,14,3
46.3245,HandoverEndOkEnb,9,3,20,NA
63.2896,HandoverStartEnb,9,3,20,4
63.2925,HandoverEndOkEnb,9,4,20,NA
63.664,HandoverStartEnb,9,4,20,11
63.667,HandoverEndOkEnb,9,11,22,NA
63.9568,HandoverStartEnb,9,11,22,3
63.9597,HandoverEndOkEnb,9,3,25,NA
100.547,HandoverStartEnb,9,3,25,4
100.55,HandoverEndOkEnb,9,4,30,NA
102.602,HandoverStartEnb,9,4,30,3
102.604,HandoverEndOkEnb,9,3,29,NA
103.466,HandoverStartEnb,9,3,29,4
103.468,HandoverEndOkEnb,9,4,31,NA
103.64,HandoverStartEnb,9,4,31,3
103.643,HandoverEndOkEnb,9,3,30,NA
108.442,HandoverStartEnb,9,3,30,4
108.444,HandoverEndOkEnb,9,4,33,NA
109.214,HandoverStartEnb,9,4,33,3
109.217,HandoverEndOkEnb,9,3,32,NA
112.694,HandoverStartEnb,9,3,32,5
