Time,Event,IMSI,CellId,RNTI,TargetCellId
0.033,ConnectionEstablishedUe,9,1,10,NA
0.0449286,ConnectionEstablishedEnb,9,1,10,NA
0.0660036,ConnectionEstablishedEnb,9,6,2,NA
0.6276,HandoverStartEnb,9,6,2,7
0.630486,HandoverEndOkEnb,9,7,1,NA
1.3232,HandoverStartEnb,9,7,1,11
1.32599,HandoverEndOkEnb,9,11,2,NA
1.7572,HandoverStartEnb,9,11,2,7
1.75999,HandoverEndOkEnb,9,7,2,NA
7.4608,HandoverStartEnb,9,7,2,6
7.46354,HandoverEndOkEnb,9,6,3,NA
8.928,HandoverStartEnb,9,6,3,7
8.93099,HandoverEndOkEnb,9,7,3,NA
13.0192,HandoverStartEnb,9,7,3,6
13.0222,HandoverEndOkEnb,9,6,4,NA
14.3844,HandoverStartEnb,9,6,4,7
14.3867,HandoverEndOkEnb,9,7,4,NA
14.8832,HandoverStartEnb,9,7,4,6
14.8857,HandoverEndOkEnb,9,6,5,NA
16.408,HandoverStartEnb,9,6,5,7
16.411,HandoverEndOkEnb,9,7,5,NA
17.1856,HandoverStartEnb,9,7,5,6
17.1885,HandoverEndOkEnb,9,6,6,NA
18.1056,HandoverStartEnb,9,6,6,7
18.1085,HandoverEndOkEnb,9,7,6,NA
18.4256,HandoverStartEnb,9,7,6,6
18.4285,HandoverEndOkEnb,9,6,7,NA
20.08,HandoverStartEnb,9,6,7,7
20.083,HandoverEndOkEnb,9,7,7,NA
26.0576,HandoverStartEnb,9,7,7,6
26.0605,HandoverEndOkEnb,9,6,10,NA
26.346,HandoverStartEnb,9,6,10,7
26.349,HandoverEndOkEnb,9,7,8,NA
28.0112,HandoverStartEnb,9,7,8,6
28.014,HandoverEndOkEnb,9,6,11,NA
28.528,HandoverStartEnb,9,6,11,7
28.531,HandoverEndOkEnb,9,7,9,NA
44.656,HandoverStartEnb,9,7,9,6
44.659,HandoverEndOkEnb,9,6,17,NA
46.2576,HandoverStartEnb,9,6,17,7
46.2605,HandoverEndOkEnb,9,7,10,NA
58.7376,HandoverStartEnb,9,7,10,6
58.7405,HandoverEndOkEnb,9,6,19,NA
59.392,HandoverStartEnb,9,6,19,7
59.395,HandoverEndOkEnb,9,7,11,NA
60.296,HandoverStartEnb,9,7,11,6
60.299,HandoverEndOkEnb,9,6,20,NA
63.4404,HandoverStartEnb,9,6,20,7
63.4432,HandoverEndOkEnb,9,7,12,NA
64.928,HandoverStartEnb,9,7,12,6
64.9304,HandoverEndOkEnb,9,6,22,NA
65.7552,HandoverStartEnb,9,6,22,7
65.758,HandoverEndOkEnb,9,7,13,NA
66.5648,HandoverStartEnb,9,7,13,6
66.5677,HandoverEndOkEnb,9,6,23,NA
67.12,HandoverStartEnb,9,6,23,7
67.123,HandoverEndOkEnb,9,7,14,NA
67.3824,HandoverStartEnb,9,7,14,6
67.3852,HandoverEndOkEnb,9,6,24,NA
68.2112,HandoverStartEnb,9,6,24,7
68.214,HandoverEndOkEnb,9,7,15,NA
71.296,HandoverStartEnb,9,7,15,6
71.299,HandoverEndOkEnb,9,6,25,NA
74.0752,HandoverStartEnb,9,6,25,7
74.078,HandoverEndOkEnb,9,7,16,NA
88.784,HandoverStartEnb,9,7,16,6
88.787,HandoverEndOkEnb,9,6,27,NA
90.2576,HandoverStartEnb,9,6,27,7
90.2605,HandoverEndOkEnb,9,7,17,NA
90.6848,HandoverStartEnb,9,7,17,6
90.6877,HandoverEndOkEnb,9,6,28,NA
91.4928,HandoverStartEnb,9,6,28,7
91.4957,HandoverEndOkEnb,9,7,18,NA
100.986,HandoverStartEnb,9,7,18,6
100.988,HandoverEndOkEnb,9,6,31,NA
